x,y,z
-0.056167603,0.3878944,-0.05587387
-0.03135109,0.36317408,-0.3345557
-0.17482567,0.34582078,-0.46847564
-0.15479279,0.37148964,-0.3457931
-0.19253826,0.15041292,-0.21517852
-0.07878876,0.16215265,-0.40586486
0.06296539,0.019501805,-0.35015857
0.13529968,0.015545726,-0.576528
0.0789299,-0.41449487,-0.61414415
-0.4505434,-0.57326674,-1.2021009
-0.3940754,-0.46189272,-0.15489674
-0.37325764,-0.14544702,0.9198384
-0.1852541,0.36047137,0.58256745
0.12660313,0.31957448,-0.08684358
0.031993866,0.2137214,-0.8064016
-0.25227165,1.3534193,-0.93900883
-1.0118742,-0.90054107,-0.44773674
-1.5102777,-1.0023227,-0.7998686
-2.3977356,-1.3815823,-1.2995124
-3.4453163,-2.338355,-3.5744853
-3.9824562,3.8756585,5.235869
0.13579941,4.201182,3.7616096
-1.028595,-0.21952812,1.9017748
-1.8442917,-2.3332038,0.8049501
-1.5159187,-1.3017144,2.6450498
-0.5258255,-1.2039111,1.0048342
-0.03926468,-0.1591196,-2.3341439
-0.21666527,-1.3981533,0.6084485
1.9697647,2.2708914,-2.4637156
2.5201912,-0.3945701,-2.3107445
2.458745,-1.3956125,0.7843145
2.321354,1.1616074,0.8390651
1.854949,0.44616473,-0.7347984
1.772501,-1.2084365,0.74943113
1.8821573,-1.7310798,2.100798
1.3241005,-1.0726485,1.7321799
1.3837252,-1.1645694,1.149967
1.0801849,-1.206543,1.0102587
1.2552004,-1.1460667,0.62204885
0.7021961,-1.623743,0.7321501
0.90296364,-1.4192038,-0.5534611
1.5524325,-0.5635252,-2.3201423
3.2858617,0.609283,-4.351804
3.7854047,2.712891,-3.9864693
3.202594,3.3037825,-3.8951583
2.6242688,4.0159917,-3.6880865
1.5860624,3.6550956,-2.3174715
0.9844342,2.041997,0.29427385
1.028433,2.906588,0.0059933662
0.43601525,1.6395669,0.9615164
0.8337383,-1.1878195,0.28592825
-0.4593308,3.9040837,-2.60424
-1.291492,3.8225117,-4.092327
-2.5473156,0.9141183,1.5993018
-3.2483795,-0.6377311,4.196924
-2.7976065,2.1017418,3.2223327
-4.7447214,-4.667588,11.602325
-2.9937181,-8.944797,14.559826
-2.930354,-1.5292625,8.057215
-4.4404793,12.254121,-1.075202
-9.023161,6.0345364,-21.6667
-10.877348,-14.070277,-7.7482576
-2.7002068,-10.80695,3.1607146
1.9432335,-5.7044067,6.4174623
3.683073,-2.45257,2.012537
3.59066,1.4964657,1.7829528
1.941,3.3940778,-1.6737251
2.1539516,2.7621415,-1.506354
2.7085552,-1.42552,0.54370594
1.5771818,-1.5436358,4.4008765
