x,y,z
0.016764402,0.050498247,0.013630867
-0.44589293,0.35869646,1.2483454
-0.10915828,0.2740023,0.4373207
-0.5739845,-0.16174197,0.50972843
-0.3029939,-0.23835635,0.20670795
-0.2506107,0.4235928,-0.82079124
-0.08071196,-0.10584378,0.13664246
0.10770249,-0.3910532,-1.023459
-0.018410802,0.10215235,-0.37613678
0.26709378,-0.49237585,-0.5625081
0.08359945,-0.5848036,-0.36153698
0.6097246,-0.37887096,-0.71558714
0.117476225,0.001156807,0.076793194
0.4092239,-1.113234,-1.0724883
0.35996974,-0.11334467,-0.66953707
0.1522339,-0.99344635,-0.3672123
0.048396528,-0.83193874,-0.17219257
0.1780735,-0.40832567,0.45980835
0.14461282,-0.15253592,0.033788204
-0.05761212,0.31303072,0.3234849
0.021355212,-0.15208673,0.18864298
-0.07367313,0.32557678,0.36130095
-0.0027144551,0.1409483,0.17760229
0.09632927,0.2878723,0.45383406
-0.0042376816,0.09383297,0.23682356
-0.076262,0.12747383,0.44116974
0.020145267,0.101502895,0.1183939
-0.23687017,0.4802122,0.32860088
-0.0075616837,0.09741211,0.2271595
-0.36186284,0.40098,-0.12583351
-0.13352573,0.098801136,0.040517807
-0.2432822,0.2333169,-0.17479801
-0.12505472,0.12787104,-0.23138905
-0.1980213,0.11861229,-0.114377975
-0.09455562,0.08050871,-0.025701523
-0.16930807,-0.11089659,-0.14056492
-0.08230829,0.028625488,-0.06544495
0.23079622,-0.55628824,-0.31003523
-0.030035973,-0.2089243,-0.034467697
-0.036078215,-0.74662685,0.014715672
0.11634815,-0.29549932,-0.20510244
-0.13699305,-0.4649315,-0.25997782
-0.12598288,-0.22094154,0.16918564
-0.0070791245,-0.1950326,-0.5460081
0.010792255,-0.008366585,-0.32799292
0.088118434,0.039081573,-0.32636976
-0.03707373,-0.007165909,-0.12460041
0.008450985,-0.00918293,-0.12418032
0.09121692,0.027833939,-0.11778307
0.055314302,-0.07872057,-0.17497969
-0.050406933,-0.08409119,-0.007791519
0.0612092,-0.18406296,-0.0647459
0.019254088,-0.11933231,-0.10272932
-0.08727622,-0.07790518,-0.05808544
0.019225478,-0.06824684,0.06089163
-0.16084433,-0.3271513,0.06501961
-0.04777789,-0.06687403,0.02322483
-0.21138823,0.023088932,-0.30232
-0.055609345,-0.1553073,-0.005013466
-0.12293041,0.18101215,-0.43224955
-0.006657839,0.088265896,-0.08510399
-0.08700466,0.13770151,-0.3532629
-0.17366922,0.0804677,-0.17399025
0.020628572,0.05916071,-0.5342655
0.005540848,-0.05254221,-0.07837582
0.035724282,-0.40137625,-0.14669466
0.027460575,0.11393309,-0.45857
-0.0069419146,-0.08797264,0.2688651
-0.021297812,-0.20799923,0.07094288
-0.20056987,-0.13005495,0.39629745
-0.04868555,0.12975311,0.123385906
-0.08019197,0.15659142,0.7930136
-0.09729147,-0.19244862,0.19953823
0.5675043,0.65063906,0.48625946
0.016905427,0.17737198,0.33265877
0.87962747,0.27440834,0.47798777
0.3576349,0.3089304,0.17566824
0.8034948,0.1302948,0.4112239
0.3809275,-0.15718079,0.10995436
-0.24960345,-0.8989186,1.7895994
0.24324581,0.0023655891,0.5079107
-0.8203908,0.5531378,0.58248806
-0.322788,-0.21906805,0.7895756
-0.9620029,2.03718,-0.7220354
-0.37204802,0.6786213,-0.35637474
-0.9797387,0.90473056,0.72806835
-0.27613878,1.0387144,-0.27259922
-0.7145624,0.7827637,0.12279987
-0.45578766,0.0029747486,0.6669903
0.21854806,1.1143456,-1.234128
-0.12827969,0.5047898,-0.3056383
0.3959751,0.20967627,-0.9326401
0.28100538,0.6183964,-0.609148
0.64412713,-0.60634327,-0.7637334
0.21610832,-0.26700878,-0.32943153
0.32678092,-0.8864646,0.1431222
0.23978579,-0.14902234,-0.19493961
-0.2050929,-0.40796113,-0.14161634
0.14914942,-0.5369072,0.013560772
0.02650249,0.70446515,-1.4883676
-0.15312254,0.25319242,-0.14810324
1.4113064,-1.1848392,-2.1664407
0.39604837,0.12583375,-1.2455511
-0.12193978,-0.4006052,-0.16431713
0.30809534,-0.9106746,0.23960257
-2.145689,-0.8463855,-2.5572736
-0.2807188,-0.14022732,-0.7586535
-5.197907,-5.598325,0.24229908
-0.9592743,1.5272565,-2.9125714
-3.4011698,-1.6856747,4.3693066
-3.439355,1.136858,5.557541
-1.0151958,-2.4902182,-6.2053876
-0.9362631,-3.1061087,-2.4943213
0.1163702,-0.044966698,-0.07327044
-0.24577236,-0.49765873,-2.7146084
2.0599275,2.5361533,-1.0447547
-0.19861221,0.54900265,1.2053466
2.1498709,1.7304215,-2.5980818
1.1322837,0.86689997,-1.5784965
1.8953309,-1.2471561,-0.16594648
0.71195364,1.121778,-1.1466303
2.5150468,-0.4128914,0.28053212
0.6749337,-0.7407932,0.91503954
0.78744864,0.53720284,2.782928
0.78897285,-0.25225067,0.6287925
1.1929408,0.5112343,0.17564842
0.31605387,0.65969753,-1.4459231
1.2135854,-1.9972782,1.8633754
0.72153217,0.8577528,0.9918304
0.9597746,-4.4432364,1.6200334
0.60506207,-2.5356808,0.483665
0.25852743,-3.1995602,4.469711
0.4565925,-1.1957664,0.8870268
0.35810766,-3.472845,3.3748507
-0.011380479,-1.9100323,3.3397675
-2.707177,-5.4561367,2.7978687
-0.3259518,-1.3865604,-0.55376625
-6.3638144,-10.413641,2.5385513
-1.9490886,-5.5936623,2.5762234
-3.0693083,-3.940033,0.5118246
-3.2085762,-1.0751419,1.0523405
2.2599049,5.238802,1.3584328
-0.8352394,-3.242138,0.7835884
6.365345,14.424723,-3.8701248
2.4020936,4.958269,0.29196548
1.7748446,12.53558,-8.141134
3.2964282,7.8174443,-1.5144444
-1.373179,7.825641,-9.591435
0.1723156,4.8980856,-6.64111
-1.040467,4.549078,-7.6274753
-1.3217187,0.86427164,-2.3900814
-4.4069395,4.9170933,-2.4628172
-0.61700964,4.0938945,-2.976715
0.8998976,-5.8534665,-0.27167797
-1.77,-0.48703963,-1.4671259
1.6437082,0.59540975,6.3394136
1.5836775,-1.6415595,1.3496704
3.1510968,0.6640334,1.3587184
-0.06721091,0.36828673,3.0239778
3.0751934,2.3502626,-2.335144
1.6999732,-0.37288618,-0.9444003
5.2144375,1.8069589,-3.9386768
1.1200178,-1.1450447,0.5468893
9.032544,15.927752,-16.520493
4.800164,9.960854,-9.687454
-20.155867,-16.065428,22.847637
-1.7247701,10.053135,1.5214148
-35.68915,3.4123316,37.59235
-11.60478,-27.8597,2.9441605
42.8167,-40.748657,-10.839866
-39.83722,13.268513,-27.471722
19.26847,-0.88116455,12.138379
3.5441427,40.453903,5.1851234
19.722557,5.42218,5.204727
5.5049543,-11.009937,16.865734
16.290203,-4.2959013,2.142766
11.99786,6.4872627,-4.920208
-4.0970116,-3.8926697,5.2694626
10.727217,-13.949767,2.2416267
-1.7016106,-1.4196343,2.7692661
-3.8594074,-3.5395064,1.9791908
-7.757951,-0.09249878,-0.9398155
-2.441409,2.662146,1.3583164
-5.699682,-0.11658621,-9.838315
-3.2616594,-0.8438239,-2.0689363
-0.9949403,1.0244198,-10.799795
-1.7200906,0.7215166,-4.336091
0.91257,2.6789937,-5.056677
-0.11008263,0.79824734,-3.2561932
2.4900026,-0.091311455,-0.71409714
0.94084644,0.17446852,-1.2461512
1.2778811,1.230231,0.9891125
0.8117151,0.67089367,0.12277967
0.4030428,0.11984968,1.8728896
0.3744011,0.44751763,0.086207435
0.0725975,0.16842508,1.3928611
-0.01636219,0.1476314,1.1013548
0.39558506,-0.82642174,1.2120547
0.10607433,-0.5794754,0.64700294
0.092404366,-0.16706991,0.3389995
0.08212376,0.26542187,0.23994422
0.31151676,-1.2904015,0.39873028
0.09517479,-0.7216611,-0.17538571
-0.10610771,0.03000164,-0.62862825
0.03015709,-0.04975176,0.4327755
-0.3040123,-0.18200588,-0.51521707
-0.11948681,-0.4842329,-0.41861153
-0.10711765,0.77801585,-0.6433222
-0.08387852,0.06735659,-0.14204335
-0.024569511,0.7908654,0.07611179
-0.034111977,0.39736128,-0.5917852
0.33672333,0.07656574,0.25562513
0.0055799484,-0.016886473,0.36126542
0.12615395,0.44887924,0.07491636
0.09146404,0.7101948,-0.19721961
-0.22800064,-0.4464612,0.34572458
-0.044790268,-0.049762487,0.32545948
-0.36270428,-0.5068579,0.2971666
0.22755623,-0.5113287,-0.26030636
-2.476111,-0.6015301,2.180871
-0.6346922,-0.08465052,0.3568654
-6.9858527,1.3938369,0.9148593
-0.09932494,-0.27861333,1.0298743
-11.092985,1.288088,-5.172773
-5.158101,0.30493045,-0.4543879
-2.9288378,3.032955,-7.178448
-4.0748234,0.53751445,-3.3791013
5.1378345,3.8177087,-1.6278563
1.285512,1.9514687,-1.8110371
6.1750135,1.443541,1.1516285
1.6949471,1.1123381,0.46429443
6.610201,-0.5828879,0.20980787
3.2743802,-0.19989967,0.57864094
-4.079522,0.07432628,1.6160812
0.928694,-2.3167534,-3.0063543
-4.964781,-2.8771052,7.2880554
-1.1579028,0.63023496,10.952869
-5.5401874,4.2340736,-2.4872909
-0.34017134,-1.1209157,7.905262
-21.787743,-2.9560604,3.5178852
-6.7240105,0.4264747,-7.2640696
-9.854851,-5.630966,4.3608556
-7.7397957,-6.6775904,4.7691326
-8.099258,-3.2424273,7.152651
-4.8694077,-4.9773083,5.5246506
5.868923,-3.9684782,-2.2378883
-2.3929672,-1.7568245,4.3414154
15.541266,0.7312336,-8.287685
5.960928,4.5775895,-6.5605955
4.7450943,5.652535,-4.7504053
5.3107786,0.8947444,-2.488635
-4.4678745,6.70639,-2.8905754
-0.39398575,3.1842446,-2.2912674
5.0664253,-0.58842695,3.3158631
-1.1183815,1.6429639,2.612485
7.4436755,-5.805497,0.55188656
3.705141,-1.5335383,1.4733114
4.7202897,-1.4227638,-2.083352
2.5842834,-1.8268781,-0.83994865
1.0594134,0.280344,-1.9886446
1.3047309,-0.2603469,-0.63530064
-3.6499825,0.8247695,-1.526696
0.037527084,0.19994259,-0.58175516
-6.564826,1.2817774,-1.4433936
-2.183463,0.6885607,-0.80272126
-4.423687,-0.1354618,1.7632403
-2.5338955,0.9338088,-0.4160738
-4.957485,-1.8938646,1.2338243
-1.2191219,-0.5731087,1.1788492
-3.9888496,-1.2922916,-0.8406491
-2.560526,-0.19576311,0.13925648
1.51931,1.1296563,-3.8687785
-0.9859066,-0.5840626,-1.0417956
8.012661,4.253713,-2.3032339
2.1523972,0.8376608,-2.312232
8.524132,5.2371664,-2.334846
3.6381502,3.2797687,-0.63928413
6.3077717,1.3007298,-0.104216576
2.9521132,1.3825588,-0.7562287
3.6239042,0.825078,0.57022834
1.9684043,0.44377422,0.6560811
1.7041426,-0.19712305,-0.0014874935
1.1488785,0.15578246,-0.08063102
0.39358187,-0.597491,1.1006776
0.75448316,-0.12037301,-0.008080721
-1.2164395,-1.1833514,0.730327
-0.53641963,-0.5152433,0.3999887
-7.424017,-5.4583273,6.27176
0.18106842,-0.24794126,-0.78060627
-13.945933,-12.720388,11.864452
-6.965599,-4.8067884,5.7085342
0.67518425,-5.81761,1.862216
-4.445156,-7.647463,4.7727785
8.5047655,5.9526978,-4.1119375
3.1706648,1.2477398,-1.9359818
8.990415,6.8679504,-5.567746
3.4830134,2.8233604,-1.4058943
6.700348,4.070142,-5.3725247
3.4592545,2.558922,-2.5343652
3.4535449,2.4161131,-3.84841
2.061637,1.0988842,-1.9236166
1.4864671,1.5797553,-1.7245119
1.0340824,0.97886544,-1.2017541
0.52084255,0.070253015,-0.027494669
0.31495166,0.39432377,-0.33631265
0.23221469,-0.850881,0.80219984
0.085793495,0.07754552,0.026139975
-2.5208702,-8.846842,6.9120307
0.34031153,1.4907475,-0.8734238
-14.392578,-11.950861,11.351492
-1.883843,-5.4389906,6.40534
-3.9729738,-3.1974792,0.69926834
-5.9214,-5.2458076,3.0937958
3.3614974,6.853858,-4.73293
0.36930656,2.1493273,-1.2746038
3.4985995,6.485753,-3.337895
1.6154623,3.236105,-1.8910866
2.8711104,4.951811,-3.2574332
1.722589,2.301884,-0.9002981
2.257803,4.2512455,-3.153501
0.7370765,1.7493258,-1.4620197
1.403361,2.3806424,-2.517015
0.95944256,1.7565192,-1.13588
0.5818651,1.6773286,-0.57833123
0.27739173,0.7639679,-0.96466017
-0.9517664,-1.2701285,0.3510242
-0.10041046,0.14326614,0.63071215
-2.5021348,-3.9244397,3.175567
-0.70344496,-0.72039557,-0.26607108
-4.00818,-5.991085,5.647816
-0.046151638,-1.6982832,1.7988405
-2.485797,-4.6510057,4.6050377
-3.10328,-2.2472744,1.6018744
3.2665877,4.38904,-2.911252
0.32541895,-1.3802919,0.48579788
4.7055373,1.4349666,-4.2568436
1.6324836,3.3608477,-0.79829216
-3.4095755,-3.8111944,-5.444878
2.7748275,1.9753609,-2.4427655
-9.736198,-5.411952,5.5832267
-4.8674297,1.818151,1.6732268
2.4332623,-5.0988483,0.8379574
-1.5057583,-1.3080616,-0.81365395
5.4612026,4.308267,-4.9076824
1.3085938,-2.5321712,-1.8078254
4.3694267,4.980512,0.16842198
2.8715155,4.4715858,-0.18334508
0.8065393,-1.1558471,-1.9576201
1.4983824,-2.2260628,0.40812457
0.477826,5.9686146,-4.977697
-0.16307187,0.82275605,-1.2856877
3.165539,13.043834,-8.062906
0.7832586,2.1867194,-1.7034159
-4.2334876,6.428473,3.4178083
1.6821085,5.543848,-3.4621525
-13.910771,-15.740394,23.860718
-4.9480543,0.33345604,4.760889
-5.0530024,1.9832058,13.494117
-2.9519806,-9.636049,10.655792
-12.028425,4.5451612,-24.147856
0.6389942,14.49301,-16.418438
6.660697,-11.929824,4.277257
-5.792036,-7.780654,-1.684742
11.04751,-2.9217548,1.2998779
4.1529284,-3.639717,2.1864655
4.473637,2.1050253,1.6276491
2.8447404,2.1394095,0.6831398
-0.20505333,-0.8265481,3.8879242
1.4684763,-0.96722555,1.0172739
-3.974227,-0.36466408,3.738618
-2.3626947,0.4285636,3.336606
0.16573143,-5.084134,-2.5273275
-1.6254187,-1.7736549,-1.7002335
0.80460835,-1.6070833,-0.9824214
1.4573078,-0.4202137,-0.2870493
1.890357,-0.30111504,-0.5392027
-0.6166601,-1.0461988,-0.5473523
3.4207377,4.915627,-2.346878
2.4804068,-0.12083864,-1.2292545
1.0174489,2.317631,-4.032111
3.3479962,8.893435,-3.2026608
0.37445688,-1.2785852,-5.871232
-0.22156668,0.64044464,-0.45244074
-1.4886842,2.829369,-5.410472
-0.2463727,-2.2513022,-3.9315825
2.8532696,5.943268,-5.6236944
0.47767806,2.4368894,-1.7542896
1.1285534,5.9051814,2.2973232
2.2760155,4.6940937,-3.5878
-13.495428,-13.319256,27.876114
-2.9706678,1.8400795,2.7583914
-4.1215153,-6.6155715,16.863016
-6.325989,-7.404272,18.594746
-1.9463348,20.023058,-17.795124
2.2540932,-11.305006,-8.915765
6.45014,-3.9499762,-0.29404545
-5.5958176,1.6214541,0.1780281
5.154257,1.2783,4.1530523
3.42284,-1.6335505,1.1302614
-0.4924202,4.789485,-5.8332977
0.2992983,3.8206887,0.13878345
-1.2717848,-2.6067164,-1.3867726
0.6647167,1.7165282,-3.3177445
-0.7130728,-6.166005,-4.8508315
-0.6524992,-2.5150852,0.7767563
-2.1077137,-8.083576,-5.4496903
-0.5904541,-1.4009933,-2.1026125
-0.3242607,-2.6480427,-1.9984272
-1.2280312,-3.0891304,-2.1278815
4.5357,0.16203308,-1.4108772
0.81740284,-0.16598034,-0.1643982
4.062725,-0.10622692,-2.3346953
2.43006,-0.21201992,-0.9747591
0.6711073,0.5078697,-0.14730358
1.2523475,0.19479084,-0.89872646
-0.27722836,-0.25534153,-1.079308
-0.13145733,0.06642437,0.16272783
-1.9336061,0.13751411,-0.8443413
-0.18942165,-0.25215912,-0.6920748
-0.8643904,0.46992207,-2.3843384
-1.0956402,0.49228573,0.12429905
-1.4014654,2.5001078,-0.55634785
-0.25031185,-0.02262497,-1.584959
0.15392017,5.198367,1.9597998
-0.7166691,1.8574903,0.8252306
-0.9214182,1.3879914,3.620307
0.93798447,5.2185636,0.018562794
-2.1486168,-2.277491,2.9446816
-0.6472769,0.57728565,1.0387728
-0.72378063,-15.898851,10.532757
-11.333277,24.990772,46.335316
2.5594807,-11.018631,-17.578209
2.552844,-1.1143041,-18.228098
5.587125,-1.5834951,-8.448175
1.7370129,-2.9165406,-4.544154
4.4336905,-1.8114233,-4.60297
2.3548908,1.650907,-3.4546213
2.2334352,-1.6295223,0.7816031
1.5918207,-1.3662071,-0.77617073
1.6945052,1.3658347,6.9425144
-0.381917,1.7567325,1.6406524
0.6289773,-2.6895585,6.840538
0.94957304,0.7517967,0.611578
1.8212996,-0.86726475,3.1403365
-1.3335319,-5.607007,6.304822
3.9778473,-2.7104826,-5.912535
