x,y,z
0.22934783,0.68916225,-0.74931955
0.11460447,-0.38790417,0.88570595
-1.0743375,0.2390089,1.1200085
-0.4086995,0.20506334,0.5559149
-0.41019988,-0.08787632,1.6781511
-0.31615806,0.749743,0.110206604
0.24815202,-0.15146732,-1.3560286
-0.015863657,-0.11226177,0.25990677
0.23807812,-0.5162115,-1.5636139
0.123256445,-0.010127068,-0.8597431
0.1646924,-0.7542391,-0.6712861
0.01959467,-0.77844524,-0.30091095
0.06617093,-0.10440636,-0.31669855
0.11436677,-0.13730526,-0.73592377
0.07779169,-0.03271246,0.16337681
-0.026827574,-0.00561285,0.0034303665
0.30461097,-0.13077211,0.16615057
0.17503119,0.022034168,0.20900011
0.3954934,-0.38276148,0.19198751
0.14125872,-0.2817421,-0.022696018
0.22065008,-0.17725086,0.1402359
0.14274836,-0.28352404,0.005475521
0.29055643,-0.10330868,-0.27843666
0.090954185,-0.035471916,0.065434456
0.049016833,0.023266792,-0.10062504
0.092662334,-0.02494812,-0.09964275
-0.25787985,0.5509801,-0.3763585
-0.040927768,0.06608915,-0.014090061
-0.7065302,-0.092544556,-0.45797825
-0.20701289,0.1844058,-0.17971706
-0.5492711,0.18850565,-0.5517211
-0.20443368,0.04096508,-0.16003275
-0.47560263,0.36945057,-0.7015462
-0.112849236,0.21959305,-0.29882526
-0.7556243,-0.36511564,0.14432335
-0.22770715,0.002298355,-0.32135105
-0.28823543,0.47341633,-0.24090815
-0.2626176,-0.063230515,0.24727869
-0.55421185,0.10050297,0.4187479
0.04369974,0.35852194,-0.3127389
-0.9986658,-0.316041,1.0823731
-0.47365904,-0.23750877,0.37859964
0.07686567,1.1918118,0.119720936
-0.37678242,-0.14895248,0.60066414
-0.40662766,-0.10605526,-0.43841457
0.20097685,0.9388385,-0.78624105
-0.093556404,1.1141734,1.7645936
-0.23149252,-0.36872506,0.32488775
0.40500116,1.2978373,1.3464193
0.1963768,1.2090912,0.8770323
0.5056889,-1.0603318,1.9281025
0.04936123,-0.2434423,0.54905224
0.7073307,-0.10830188,0.8846302
0.32397938,-0.3190763,0.9155245
0.5030787,-0.5612321,-2.1721854
0.053819656,0.54179764,-0.5321169
0.1386404,-1.0568266,-0.9488735
0.20978045,-0.9981494,-0.50767994
0.12966251,-1.2026982,-0.38160992
-0.097826004,0.52352524,-0.42350817
0.7770858,-3.777608,-1.3543735
0.9294404,-0.08705711,-0.6967149
-0.8501067,-1.2279177,-2.5527947
0.018281937,-2.6338081,-0.39876366
0.661391,9.775886,-5.4220877
-0.6018112,0.565645,-1.3126731
-1.4439709,2.0812414,-0.3344555
0.61887383,3.9843872,-3.4410524
-17.199196,0.98554057,10.486612
3.057396,-3.7868433,-4.020721
-2.9665098,-8.702901,0.2201016
-0.3095827,13.238993,1.472424
4.046308,-4.2879486,0.22677183
-1.3284254,-5.261838,2.6059904
5.266706,-2.6489325,-3.586386
1.8843718,1.3156312,-0.58984923
3.7204847,-6.5941963,-0.1905644
1.7375488,-0.50142,-1.179241
-2.0199676,-11.102097,4.6772513
0.817183,-1.624342,2.2625384
-3.7980585,-13.619673,8.985355
0.5188985,-5.2949886,0.40906715
-1.8943205,-9.922474,1.6040878
-3.0771618,-6.2783623,5.537676
1.4935889,-2.832161,-0.8949299
0.7934737,-4.1585197,-1.4967251
1.2050152,6.63188,-0.83991814
0.10006714,1.487812,0.5549736
1.0493045,12.11186,-5.5318713
-0.08999252,3.1348038,0.8342886
1.8179269,16.035912,-16.344221
0.59192944,5.5772448,-4.2146907
1.63378,12.231467,-8.890915
0.40205765,5.6737404,-6.08092
-1.07271,4.3697577,-3.5041199
-1.2029161,4.8529773,0.12628174
-1.3735881,-0.6175573,-1.6996994
-0.53126717,1.0374537,-1.1245823
1.2137303,-0.8989645,0.20117378
-0.2774272,-2.020286,0.00770092
1.9936998,1.3808615,4.730509
0.002635479,1.1319822,1.361927
3.4615953,-0.40176386,-0.8950958
1.5166973,-0.23874141,0.8874097
3.023954,1.9878132,-0.5766773
1.0833776,1.9816501,-0.9161005
8.835946,15.0036955,-17.363338
2.3743744,-0.6501818,0.72592926
-6.155637,2.4354744,7.309329
6.5044756,8.418762,-10.127007
-35.731815,-24.742926,27.19077
-5.3512325,-8.337982,12.396105
-10.381382,-48.842598,10.950584
-15.729027,42.0715,-28.281776
16.00992,17.797915,-4.314333
4.8756742,-6.604538,-2.5114098
13.201362,8.645857,13.559296
6.4722195,-8.382901,20.848923
6.8850183,-1.9587784,7.6033554
2.5125022,10.384117,0.36121845
12.292654,-6.085955,2.293641
-1.2161113,-4.279616,4.032984
21.006245,-0.052851498,-5.000658
9.205685,-3.3558276,-1.7432146
-4.6688976,0.24570584,-2.461008
2.647665,1.4765526,-2.843781
0.94981384,1.5977489,7.0182247
0.38723183,-3.1038952,0.20738316
-4.203472,-5.026555,5.028389
-0.779459,3.3090243,4.55739
-5.4067755,-2.0331955,-5.377551
-2.75395,-4.496067,-0.6712532
-4.6907325,2.7398887,-7.5133753
-0.95799446,1.9236133,-2.3568983
-5.760076,1.4839404,-8.586059
-2.4452944,-0.12747717,-4.336667
-3.9722147,1.0783573,-2.8628078
-2.4349575,0.9077337,-2.478823
0.31102002,2.3262267,-2.010891
-0.47362217,-0.0051966906,-0.87171984
0.54883456,2.2843819,-0.036922455
-0.027221262,1.6581373,-0.62735224
20.035645,-3.2062173,-1.8219376
1.8776722,-1.0437329,0.53173614
-3.68476,3.699035,4.895807
5.508526,5.1898584,-0.16110525
-0.8997946,-4.1116247,6.468881
-3.40907,-2.335708,3.156354
-1.4355812,0.8618075,2.2315226
0.40972233,1.2487483,2.129963
-2.5694485,-0.71776724,-1.7473707
-1.3594413,0.3542745,-0.09168339
-4.178254,0.896346,1.1977997
0.16065168,0.11397481,-0.22020149
-16.185417,-1.9389517,-5.228129
-3.475624,-0.68470824,0.67165947
-12.720579,2.298455,-10.769639
-8.040041,-1.5368723,-5.047693
3.818266,3.369635,0.72125006
-0.53814316,2.9150496,-2.4681368
7.7138963,-1.605003,-2.1465545
1.9657845,-0.78969693,0.19373655
10.004409,5.233017,-4.7640114
2.7513766,-1.131283,-0.7459364
11.631887,13.451186,-12.695873
4.955971,2.7324314,-2.3823395
-10.534505,-6.822869,14.218041
-1.3530223,-0.6416416,-4.1976585
-0.41544136,-13.825842,20.564455
-5.1309004,-9.084511,10.905723
-5.553097,-4.5070453,-2.719728
3.1758316,4.0092597,-1.288601
-6.4088483,-10.30377,17.001945
-6.318886,-6.073434,2.8091478
1.8383708,-8.470076,10.378675
-0.8751774,1.148078,8.524006
5.271779,-6.022625,0.39880753
0.15613174,-8.581589,-0.25807953
6.2903724,8.244754,-4.432598
3.0988035,2.8464317,0.06529236
3.1983397,5.53292,-6.0000277
2.2767806,3.2851763,-3.0217752
1.0342281,2.9881763,-4.581732
0.79521537,1.0206413,-2.596737
-0.12696218,3.2718925,-2.618061
0.08729601,1.4014168,-1.2940187
-1.0106039,0.38512135,-1.2587442
0.14540696,0.90842676,-1.2974615
-2.1548076,-1.2359018,1.3255558
-0.520995,-0.21330452,-0.05569458
-2.844859,0.28180027,1.7479401
-1.0698881,-0.9458809,1.1784401
-2.187904,0.4549799,-0.2371893
-1.1842058,0.18086243,0.6189394
-1.0474944,1.1454501,-2.090784
-0.40071392,0.59824705,-0.8048649
0.7732415,1.8707309,-3.6333208
-0.027636051,0.74371004,-1.4902277
