x,y,z
1.1460457,0.3227948,-0.7069177
1.8964767,1.6362145,-2.5271468
-0.26031706,-0.6613251,1.8639868
-0.15281233,0.38426828,1.4335208
-0.39812857,-1.3016803,-0.33595908
-1.0607864,-1.4735723,-1.2983422
-2.5038595,-2.208757,-0.55665934
-4.5368037,-3.8622022,1.5912776
-7.1740446,-4.662983,2.7070003
-6.5695744,-3.3735104,1.7186899
-1.8371401,-0.71716213,0.35373688
0.35039043,0.6932974,-0.78185487
1.0884619,1.7967205,-0.6474869
0.53878975,2.08,-0.06349754
0.02611065,0.8362713,1.0120444
0.6449499,0.9780445,1.3816752
1.5252104,1.4855633,0.7524953
1.8602662,2.0233629,0.33449745
2.1160727,2.3476353,-0.48770952
2.2031746,2.3942788,-1.2759445
1.903429,1.8142796,-1.2701623
0.51947117,1.77099,-0.49265552
0.12560225,1.5394902,-0.3107028
0.22595358,1.0618882,-0.61869717
0.24267673,0.4482329,-0.6840365
0.0848279,-0.33983716,-0.5588342
-0.4682207,-0.5745192,-0.45418823
-0.73942804,-0.8120561,-0.27076066
-0.7842889,-0.5825398,-0.14877021
-1.0290527,-0.113868594,0.33076358
-1.5120788,-0.820633,0.34806228
-1.5469351,-1.4675629,0.22429228
-1.1693172,-0.24664569,0.10983658
-1.9680653,0.09803915,1.2991912
-0.9622984,0.21597409,1.7784371
0.056803703,1.6214793,0.8516617
-0.57043266,2.6681025,0.10682917
-1.3028374,2.720429,-0.16760159
-0.7173624,2.6987553,-0.2390418
0.46945477,2.8779526,-0.3521843
1.3332138,1.5078502,-0.8919437
1.484561,-0.5856528,-0.6520555
1.3270617,-0.75788975,-0.27021575
1.1573095,-0.6566658,-0.10551715
0.61196613,-0.7343857,0.038196564
0.05455494,-0.78872275,-0.38007855
0.030317307,-0.49405646,-1.0997999
0.08682442,-0.46176362,-1.2263825
-0.14669418,-0.2541566,-0.8323859
-0.7634945,0.2970264,-0.44078964
-0.38903713,1.112535,-0.17790979
-0.22140312,0.5618577,-0.08321649
-0.3393631,0.7334676,-0.59415656
-0.61558723,1.512908,-0.90889996
-0.8214836,1.417222,-0.63839066
-0.5855093,0.94379663,-0.33348793
-0.26286793,0.4170909,0.071573526
0.3941145,0.4232316,-0.24532783
1.3508844,0.57119656,-0.23822117
1.4054642,-0.14008904,0.21069098
0.96845055,-0.46506786,0.2804097
0.48649883,-0.8860421,0.044620782
0.15046883,-1.302566,-0.2549162
-0.023218155,-1.2458282,-0.33476275
-0.16502476,-1.2800012,-0.3490895
-0.38142776,-1.5608282,-0.27091825
0.10831261,-1.5536189,-0.2300824
0.86764336,-0.9468154,-0.6529081
1.0502219,-0.74386775,-0.74883556
0.4943967,-1.2897208,-0.3980434
0.29036474,-1.8306031,-0.3620081
0.9611721,-1.9530535,-0.81089044
0.69636154,-1.8552084,-0.8453474
0.44567156,-1.1873333,-0.5410223
0.5242672,-1.2149835,-0.6940837
0.1531887,-0.748476,2.5376213
