x,y,z
-0.025471687,0.30932426,0.011409283
0.6762934,0.37111616,-0.16431451
0.043626785,0.073559284,-0.1281457
-1.2944441,0.4117627,-0.6305728
0.2916603,0.17005873,-0.090979576
-2.6725893,0.26206636,-0.48267102
-1.1649618,-0.0667181,-0.21543992
-1.0167904,0.96861124,-0.6895056
-0.99091434,0.18474102,-0.16240692
1.1892395,1.4620519,-0.019664645
0.021017075,0.6936114,-0.29605895
2.2107534,0.6722224,0.57819915
0.9337435,0.4991753,0.25206113
1.5307589,0.5738325,0.18736792
1.0026693,-0.21808171,0.25935388
0.5988045,0.3568895,0.7359979
0.30661964,-0.34619904,-0.117360115
0.51495266,1.4976611,0.6940987
0.118112564,0.465106,0.70471215
0.90302896,2.228352,-0.8943342
0.024781227,0.74887365,-0.03147602
0.6747446,1.3005861,-0.40168464
0.47014332,0.8997958,-0.20651269
-0.24920082,-0.0048681498,0.5650234
-0.067551136,-0.14715075,0.20685387
-0.9702673,0.1908294,0.91232157
0.053236008,0.4239918,0.30654168
-1.5043468,-0.7384238,0.15787935
-0.63946915,-0.07113153,0.33088636
-1.9139681,-1.4674885,-0.54058695
-0.58597565,-0.19450015,-0.13605213
-2.117237,-2.7462268,0.407856
-0.70993805,-1.03128,-0.38559842
-2.778843,-1.1304319,0.58065295
-1.1180439,-1.0559835,0.8604183
0.19922829,0.38298273,-2.4357638
-1.1780033,-0.06594586,-0.51693213
3.4506788,0.4803052,-1.4095682
0.73284054,-0.110919476,-1.2422918
3.4677067,-0.23494339,0.12277436
1.5972233,0.4855361,0.046397448
2.2036185,-0.9365401,-0.7410471
1.2065206,-0.2730081,-0.15248942
0.876369,-0.8075607,-0.7365578
0.6696687,-0.38506222,-0.26760256
0.24624538,-0.43184662,-0.32142997
0.19283962,-0.3790455,-0.3298306
0.66738033,0.35960054,0.61481225
-0.04788637,0.11981964,-0.017173648
0.89179087,0.6880677,0.94822186
0.50792265,0.2426982,0.82444704
-0.8134198,-0.6062207,0.37901402
0.21644211,0.38122797,-0.05009818
-2.3070107,-1.5472598,0.7555338
-0.7057452,-0.60104465,0.44676661
-2.5018797,-1.0021815,-0.3898089
-0.7768316,-0.5923629,0.038592696
-2.8630257,-0.4603238,0.34341538
-1.2010326,-0.2654934,-0.24449766
-0.78704834,-0.3185482,0.6878128
-1.0645285,-0.13032055,0.51068544
-0.45911598,-0.12171173,-0.5419692
0.06625366,-0.16063833,0.095971346
-1.1635084,0.6863208,-1.2119106
-0.18842411,-0.043426037,-0.3680339
-0.4975338,1.7879701,-0.63240457
-0.663187,0.42259312,-0.54724187
1.3836613,2.1046097,-0.07442278
0.10407734,0.6604848,-0.09666386
2.1643133,1.2930505,0.16338167
0.809021,0.7248888,0.08770907
1.7865086,0.48997772,0.099037945
0.8185215,0.49899256,0.063384295
0.9007969,-0.2307365,-0.33331266
0.6378012,0.040800095,0.0027326643
-0.46521187,0.25289094,-0.34914532
0.16348362,-0.101703405,-0.12538652
-0.474576,0.62597215,-0.5307404
-0.23324299,0.23360276,-0.12362109
-0.584445,0.2874118,-0.16645801
-0.35106087,0.31878513,-0.3639577
0.53686905,-0.34300482,-0.01841247
0.040203094,-0.10306895,0.12152514
0.66163063,0.40138394,0.6248033
0.30698872,0.109785914,-0.3831256
3.028143,0.11776388,0.73240006
0.35822105,-0.0012456179,0.6234973
3.3765838,-0.4972589,0.09870958
1.6415675,-0.02557838,0.08922303
-0.2717619,-1.3509941,1.3518872
1.1177924,-0.3513193,0.022448659
-1.8266807,-0.32291102,1.6600456
-0.82890797,-0.19440484,0.78814936
-0.33896446,-0.7204797,0.3082826
-0.62146187,-0.12553549,0.5481951
-0.5678201,-0.8112445,0.93158245
0.27402687,-0.30007887,-0.45034075
-0.7914977,-1.906682,0.914629
-0.5096226,-0.11396408,0.9500475
0.05231762,-2.2150764,0.31996012
-0.2714424,-1.2904692,-0.2870903
1.3248553,-1.7176919,-0.045832157
0.3683009,-0.6365719,0.68318176
1.8890519,-0.59128094,0.77127504
